完整问题,题干,A,B,C,D,E,正确答案
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名：小叮当百万医疗险。目标人群：出生满30天-70周岁。风险项：因病住院。关键词：保额600万、0免赔、保障范围-300万肿瘤特药保障。】
选项是：
A.【最高600万保障，社保内外均涵盖，首次投保无等待期，300万肿瘤特药保障，终身保证续保】
B.【最高600万保障，全国独家，0免赔，300万肿瘤特药保障，仅限前1000名用户】
C.【提供高达600万元的全面医疗保障，重疾病种0免赔，包括300万元的专项肿瘤药物保障】
D.【最高600万保障不限社保范围，0免赔，重疾0免赔，300万肿瘤特药保障】
输出：",产品名：小叮当百万医疗险。目标人群：出生满30天-70周岁。风险项：因病住院。关键词：保额600万、0免赔、保障范围-300万肿瘤特药保障。,最高600万保障，社保内外均涵盖，首次投保无等待期，300万肿瘤特药保障，终身保证续保,最高600万保障，全国独家，0免赔，300万肿瘤特药保障，仅限前1000名用户,提供高达600万元的全面医疗保障，重疾病种0免赔，包括300万元的专项肿瘤药物保障,最高600万保障不限社保范围，0免赔，重疾0免赔，300万肿瘤特药保障,,"C,D"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:百万无忧意外医疗险
目标人群:都市白领
关键词:19.92元, 意外险, 100元, 500元, 住院, 150万, 家里, 50万】
选项是：
A.【仅需19.92元，百万无忧意外医疗险就能让您家人的保障一步到位，最高可达500万元，赶紧抢购最后1000名额吧！】
B.【投资19.92元于百万无忧意外医疗险，为您和家人的健康提供坚实保护。最高可达50万元的住院医疗费用保障，加上高达150万元的意外保障，让您的生活更加安心。】
C.【只需19.92元，百万无忧意外医疗险保障您及家人50万住院费用，100元即可享受150万的意外险福利！】
D.【买百万无忧意外医疗险，花费100元就能立即获得150万的全面保障，还有政府特别推荐哦！】
输出：","产品名:百万无忧意外医疗险
目标人群:都市白领
关键词:19.92元, 意外险, 100元, 500元, 住院, 150万, 家里, 50万",仅需19.92元，百万无忧意外医疗险就能让您家人的保障一步到位，最高可达500万元，赶紧抢购最后1000名额吧！,投资19.92元于百万无忧意外医疗险，为您和家人的健康提供坚实保护。最高可达50万元的住院医疗费用保障，加上高达150万元的意外保障，让您的生活更加安心。,只需19.92元，百万无忧意外医疗险保障您及家人50万住院费用，100元即可享受150万的意外险福利！,买百万无忧意外医疗险，花费100元就能立即获得150万的全面保障，还有政府特别推荐哦！,,"B,C"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名：复星联合乐健一生中端医疗保险（2021版）。目标人群：出生满30天-54周岁。风险项：因病住院。关键词：保障范围、小额-1500元、理赔、质子。】
选项是：
A.【赠送高额意外伤害保障，保费立减50%，促销最后三天！】
B.【新增赔付比例可选，方案更灵活；增加质子重离子保障；小额自助理赔额度提升至1500元；】
C.【提供多样化的保障计划选择，满足不同需求；特别加入质子重离子治疗保障；提高线上自助理赔限额至1500元，便捷高效。】
D.【最高可享受100%全额报销，无免赔额，无需等待期，立即投保！】
输出：",产品名：复星联合乐健一生中端医疗保险（2021版）。目标人群：出生满30天-54周岁。风险项：因病住院。关键词：保障范围、小额-1500元、理赔、质子。,赠送高额意外伤害保障，保费立减50%，促销最后三天！,新增赔付比例可选，方案更灵活；增加质子重离子保障；小额自助理赔额度提升至1500元；,提供多样化的保障计划选择，满足不同需求；特别加入质子重离子治疗保障；提高线上自助理赔限额至1500元，便捷高效。,最高可享受100%全额报销，无免赔额，无需等待期，立即投保！,,"B,C"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:健康福·重疾1号(大病版)
目标人群:各类人群
关键词:40种, 治疗, 癌症, 120种, 10万, 费用, 20种】
选项是：
A.【健康福·重疾1号，覆盖40种癌症及120种重大疾病，提供高达10万元的治疗费用保障，为您的健康护航。】
B.【全方位保障，健康福·重疾1号，覆盖40种癌症和120种重疾，最高报销10万费用，全民健康无忧！】
C.【仅限年轻人专享，健康福·重疾1号覆盖40种癌症及120种重大疾病，最高赔付可达10万费用，错过不再有！】
D.【顶级保障，健康福·重疾1号提供无限制的治疗费用，涵盖40种癌症和20种重大疾病，绝对安全可靠！】
输出：","产品名:健康福·重疾1号(大病版)
目标人群:各类人群
关键词:40种, 治疗, 癌症, 120种, 10万, 费用, 20种",健康福·重疾1号，覆盖40种癌症及120种重大疾病，提供高达10万元的治疗费用保障，为您的健康护航。,全方位保障，健康福·重疾1号，覆盖40种癌症和120种重疾，最高报销10万费用，全民健康无忧！,仅限年轻人专享，健康福·重疾1号覆盖40种癌症及120种重大疾病，最高赔付可达10万费用，错过不再有！,顶级保障，健康福·重疾1号提供无限制的治疗费用，涵盖40种癌症和20种重大疾病，绝对安全可靠！,,"A,B"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:电信诈骗险(体验版)
目标人群:年轻人
关键词:电信, 年轻人, 30天, 诈骗】
选项是：
A.【30天保护年轻人免受电信诈骗！】
B.【年轻人防诈新选择 —— 30天电信诈骗险体验版】
C.【30天内享受无任何限制的电信诈骗全方位保护！】
D.【限时免费领取，仅限前100位年轻人，错过不再有！】
输出：","产品名:电信诈骗险(体验版)
目标人群:年轻人
关键词:电信, 年轻人, 30天, 诈骗",30天保护年轻人免受电信诈骗！,年轻人防诈新选择 —— 30天电信诈骗险体验版,30天内享受无任何限制的电信诈骗全方位保护！,限时免费领取，仅限前100位年轻人，错过不再有！,,"A,B"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:好医保·终身防癌医疗险
目标人群:成年人
关键词:100%, 1万, 报销, 30%】
选项是：
A.【错过今天不再拥有，好医保·终身防癌医疗险最后抢购日，100%报销最高到1万元！】
B.【全面守护您的健康，好医保·终身防癌医疗险，100%报销且无任何上限，保障您30%额外福利！】
C.【保护终身，好医保·终身防癌医疗险，100% 报销，最高可达1万，享受30% 的保障！】
D.【守护您的健康，好医保·终身防癌医疗险，为成年人提供全面保障，报销比例高达100%，单次赔付上限1万元，享受30%的癌症治疗费用覆盖。】
输出：","产品名:好医保·终身防癌医疗险
目标人群:成年人
关键词:100%, 1万, 报销, 30%",错过今天不再拥有，好医保·终身防癌医疗险最后抢购日，100%报销最高到1万元！,全面守护您的健康，好医保·终身防癌医疗险，100%报销且无任何上限，保障您30%额外福利！,保护终身，好医保·终身防癌医疗险，100% 报销，最高可达1万，享受30% 的保障！,守护您的健康，好医保·终身防癌医疗险，为成年人提供全面保障，报销比例高达100%，单次赔付上限1万元，享受30%的癌症治疗费用覆盖。,,"C,D"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:好医保·长期医疗（0免赔）
目标人群:老年人
关键词:严重, 11.77元, 保障, 医疗, 老年人, 400万, 120万】
选项是：
A.【特惠限时抢购！老年人重大疾病保障，每日低至0.03元，享受400万高额医疗保障，错过今天再等一年。】
B.【保障老年人健康，月付11.77元起，最高医疗保障额度达400万，长期医疗保险优选！】
C.【仅需11.77元，一次性投入就能获得高达400万元的医疗保障，老年人专属，绝对无后顾之忧！】
D.【为老年人提供坚实后盾，每月仅需11.77元，享受最高400万元医疗保障。】
输出：","产品名:好医保·长期医疗（0免赔）
目标人群:老年人
关键词:严重, 11.77元, 保障, 医疗, 老年人, 400万, 120万",特惠限时抢购！老年人重大疾病保障，每日低至0.03元，享受400万高额医疗保障，错过今天再等一年。,保障老年人健康，月付11.77元起，最高医疗保障额度达400万，长期医疗保险优选！,仅需11.77元，一次性投入就能获得高达400万元的医疗保障，老年人专属，绝对无后顾之忧！,为老年人提供坚实后盾，每月仅需11.77元，享受最高400万元医疗保障。,,"B,D"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:好医保·住院医疗（体验版）
目标人群:家人做大病手术
关键词:100%, 大病, 1万, 600万, 费用, 家人】
选项是：
A.【一万保费，六百万住院医疗，百分百保障家人大病手术！】
B.【政府推荐，一万保费享六百万大病保障，全家健康无忧！】
C.【为家人的大病手术提供坚实后盾，最高可达600万元的住院医疗费用保障，让治疗无后顾之忧。】
D.【限时特惠，前100名投保者可享受额外10%保费减免，快为家人的大病手术投保吧！】
输出：","产品名:好医保·住院医疗（体验版）
目标人群:家人做大病手术
关键词:100%, 大病, 1万, 600万, 费用, 家人",一万保费，六百万住院医疗，百分百保障家人大病手术！,政府推荐，一万保费享六百万大病保障，全家健康无忧！,为家人的大病手术提供坚实后盾，最高可达600万元的住院医疗费用保障，让治疗无后顾之忧。,限时特惠，前100名投保者可享受额外10%保费减免，快为家人的大病手术投保吧！,,"A,C"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名：泰康在线防癌医疗险。目标人群：出生满30天-80周岁。风险项：因病住院。关键词：投保人群、保额300万、100元津贴。】
选项是：
A.【含多种疾病保障，终身有效，赠送一年免费续保】
B.【覆盖30天至80周岁人群，提供高达300万元的防癌医疗保障，可附加每日100元癌症住院津贴。】
C.【80岁也能投，最高300万保额，癌症住院津贴100元/天】
D.【仅限老年人，保额高达500万元，癌症住院每天补贴200元】
输出：",产品名：泰康在线防癌医疗险。目标人群：出生满30天-80周岁。风险项：因病住院。关键词：投保人群、保额300万、100元津贴。,含多种疾病保障，终身有效，赠送一年免费续保,覆盖30天至80周岁人群，提供高达300万元的防癌医疗保障，可附加每日100元癌症住院津贴。,80岁也能投，最高300万保额，癌症住院津贴100元/天,仅限老年人，保额高达500万元，癌症住院每天补贴200元,,"B,C"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:健康福·防癌1号(慢病版)
目标人群:三高等慢病人群
关键词:门槛, 购买, 癌症, 30万, 1.5元】
选项是：
A.【政府推荐，特为三高慢病患者定制，只需1.5元享受最高30万元癌症保障，绝对可靠！】
B.【保障您三高慢病人群的健康，降低癌症风险，仅需1.5元享受30万保障！】
C.【为三高等慢病人群量身定制，提供全面癌症防护，每份保额30万元，日均投入低至1.5元。】
D.【专为三高人群设计，仅花1.5元就能获得高达30万元癌症保障，立即行动，名额有限！】
输出：","产品名:健康福·防癌1号(慢病版)
目标人群:三高等慢病人群
关键词:门槛, 购买, 癌症, 30万, 1.5元",政府推荐，特为三高慢病患者定制，只需1.5元享受最高30万元癌症保障，绝对可靠！,保障您三高慢病人群的健康，降低癌症风险，仅需1.5元享受30万保障！,为三高等慢病人群量身定制，提供全面癌症防护，每份保额30万元，日均投入低至1.5元。,专为三高人群设计，仅花1.5元就能获得高达30万元癌症保障，立即行动，名额有限！,,"B,C"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名：小幸孕-京东安联母婴保障计划。目标人群：20-40周岁。风险项：因病住院。关键词：保障范围、投保人群。】
选项是：
A.【仅限前1000名客户享受超级优惠！小幸孕-京东安联母婴保障计划为所有20-40岁女性提供全面住院医疗保障，一次投保，终生受惠。】
B.【小幸孕-京东安联母婴保障计划由国家卫生部门推荐，特别针对20-40岁的宝妈们。本产品不仅覆盖了常见的孕期及产后疾病，还包括了所有意外伤害保障。】
C.【小幸孕-京东安联母婴保障计划专为20-40周岁的准妈妈们量身打造，全面覆盖因病住院的风险，为您和宝宝的健康保驾护航。客户可自由选择适合自己的保障方案，包括孕妇及新生儿的双重保护，让您的孕期更加安心。】
D.【产品设计来源于多名准妈妈问卷调查，契合目标客户需求。贴心呵护您的疼痛。客户可根据个人情况，灵活选择孕妇和新生儿保障】
输出：",产品名：小幸孕-京东安联母婴保障计划。目标人群：20-40周岁。风险项：因病住院。关键词：保障范围、投保人群。,仅限前1000名客户享受超级优惠！小幸孕-京东安联母婴保障计划为所有20-40岁女性提供全面住院医疗保障，一次投保，终生受惠。,小幸孕-京东安联母婴保障计划由国家卫生部门推荐，特别针对20-40岁的宝妈们。本产品不仅覆盖了常见的孕期及产后疾病，还包括了所有意外伤害保障。,小幸孕-京东安联母婴保障计划专为20-40周岁的准妈妈们量身打造，全面覆盖因病住院的风险，为您和宝宝的健康保驾护航。客户可自由选择适合自己的保障方案，包括孕妇及新生儿的双重保护，让您的孕期更加安心。,产品设计来源于多名准妈妈问卷调查，契合目标客户需求。贴心呵护您的疼痛。客户可根据个人情况，灵活选择孕妇和新生儿保障,,"C,D"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名：水滴好孕守护母婴险。目标人群：22-45岁可投。风险项：因病住院。关键词：投保人群。】
选项是：
A.【最后机会！准妈妈特惠保障，错过不再有】
B.【孕期安心，我们与您同在】
C.【全国唯一全面保护孕期安全的保险】
D.【呵护准妈妈守护新生命】
输出：",产品名：水滴好孕守护母婴险。目标人群：22-45岁可投。风险项：因病住院。关键词：投保人群。,最后机会！准妈妈特惠保障，错过不再有,孕期安心，我们与您同在,全国唯一全面保护孕期安全的保险,呵护准妈妈守护新生命,,"B,D"
"你是一位专业的保险产品营销短文案撰写员，会严格遵守保险营销短文案撰写合规要求【1.不能出现歧视行为、特殊群体刻板印象词汇；2.不能夸大产品保障；3.不能宣传产品限时限量，刺激购买；4.不能引用不真实、不准确的数据和资料；5.不能使用政府、监管等描述进行不当背书；6.不能使用红包补贴、免费宣传进行诱导销售；7.不能涉及法律功能不实描述；8.不能使用绝对化用语类、极限词；9.不能隐瞒限制条件】，现在我给定一段关于保险产品的介绍内容，你可以从A、B、C、D四个选项中选出多个满足合规要求的文案，请注意，正确选项一定不止一个，不要进行单选。最终结果只输出选项，不要输出额外信息，选项之间用英文逗号分隔。
保险产品的介绍内容：
【产品名:百万无忧意外医疗险
目标人群:业主
关键词:事件, 19.92元, 安全, 意外, 150万, 火灾】
选项是：
A.【投资19.92元，150万高额意外保障送到家，安全无忧，全国超99%用户推荐！】
B.【只付19.92元，立即拥有百万无忧意外医疗险，全面保护你的家免受火灾，限时抢购中！】
C.【为您的安全加码，19.2元投保百万无忧意外医疗险，覆盖火灾等多种意外事故。】
D.【安心付出19.92元，享百万无忧意外医疗险，保安全，防火灾！】
输出：","产品名:百万无忧意外医疗险
目标人群:业主
关键词:事件, 19.92元, 安全, 意外, 150万, 火灾",投资19.92元，150万高额意外保障送到家，安全无忧，全国超99%用户推荐！,只付19.92元，立即拥有百万无忧意外医疗险，全面保护你的家免受火灾，限时抢购中！,为您的安全加码，19.2元投保百万无忧意外医疗险，覆盖火灾等多种意外事故。,安心付出19.92元，享百万无忧意外医疗险，保安全，防火灾！,,"C,D"
