完整问题,题干,A,B,C,D,E,正确答案
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：一家保险公司销售有效期为一年的保单，其生效日期均匀分布。 已发生的费率变动如下表所示： \[ \begin{array}{|c|c|} \hline 日期 & 费率变动 \\ \hline CY1\ 年\ 6\ 月\ 1\ 日 & +10\% \\ CY2\ 年\ 8\ 月\ 1\ 日 & r \\ \hline \end{array} \] 目前的费率水平为 CY2 年 8 月 1 日设定的水平。 在当前费率下，CY2 年的已赚保费是 CY2 年已赚保费的 1.03 倍。 计算 $r$。
            选项：
            A：1.7\%
            B：2.4\%
            C：3.3\%
            D：5.3\%
            E：7.5\%
            从ABCDE中选出唯一正确的答案。
            ",一家保险公司销售有效期为一年的保单，其生效日期均匀分布。 已发生的费率变动如下表所示： \[ \begin{array}{|c|c|} \hline 日期 & 费率变动 \\ \hline CY1\ 年\ 6\ 月\ 1\ 日 & +10\% \\ CY2\ 年\ 8\ 月\ 1\ 日 & r \\ \hline \end{array} \] 目前的费率水平为 CY2 年 8 月 1 日设定的水平。 在当前费率下，CY2 年的已赚保费是 CY2 年已赚保费的 1.03 倍。 计算 $r$。,1.7\%,2.4\%,3.3\%,5.3\%,7.5\%,B
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：你拥有一家灯泡工厂。由于工人们有点笨拙，他们经常摔坏装有灯泡的箱子。每个箱子里灯泡的数量不一，一旦掉落，整个箱子都会毁坏。 已知： \begin{itemize} \item 每月预计掉落的箱子数：50 \item 每月掉落箱子数的方差：100 \item 每个箱子的期望价值：200 \item 每个箱子价值的方差：400 \end{itemize} 如果一个月内损毁灯泡的价值少于 8{,}000，你将向员工支付奖金。 假设相互独立，并使用正态近似，计算你在下个月支付员工奖金的概率。
            选项：
            A：0.16
            B：0.19
            C：0.23
            D：0.27
            E：0.31
            从ABCDE中选出唯一正确的答案。
            ","你拥有一家灯泡工厂。由于工人们有点笨拙，他们经常摔坏装有灯泡的箱子。每个箱子里灯泡的数量不一，一旦掉落，整个箱子都会毁坏。 已知： \begin{itemize} \item 每月预计掉落的箱子数：50 \item 每月掉落箱子数的方差：100 \item 每个箱子的期望价值：200 \item 每个箱子价值的方差：400 \end{itemize} 如果一个月内损毁灯泡的价值少于 8{,}000，你将向员工支付奖金。 假设相互独立，并使用正态近似，计算你在下个月支付员工奖金的概率。",0.16,0.19,0.23,0.27,0.31,A
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：2017年7月15日，XYZ 公司为其 10{,}000 名 35 岁员工购买面额 1{,}000 的全离散终身寿险，并使用死亡给付部分来支付后续一年的保费。已知： \begin{enumerate}[label=(\roman*)] \item 死亡率采用标准终极寿命表； \item 年利率 \(i=0.05\)； \item 保险按照偿付公平原则定价。 \end{enumerate} 计算 XYZ 公司在 2018 年 7 月期间，这批保单的预期净现金流。
            选项：
            A：\(-47{,}000\)
            B：\(-48{,}000\)
            C：\(-49{,}000\)
            D：\(-50{,}000\)
            E：\(-51{,}000\)
            从ABCDE中选出唯一正确的答案。
            ","2017年7月15日，XYZ 公司为其 10{,}000 名 35 岁员工购买面额 1{,}000 的全离散终身寿险，并使用死亡给付部分来支付后续一年的保费。已知： \begin{enumerate}[label=(\roman*)] \item 死亡率采用标准终极寿命表； \item 年利率 \(i=0.05\)； \item 保险按照偿付公平原则定价。 \end{enumerate} 计算 XYZ 公司在 2018 年 7 月期间，这批保单的预期净现金流。","\(-47{,}000\)","\(-48{,}000\)","\(-49{,}000\)","\(-50{,}000\)","\(-51{,}000\)",A
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：已知对一份以\((40)\)岁为准的特殊完全离散20年期生存保险（endowment insurance），具有以下条款： \begin{enumerate}[label=(\roman*)] \item 唯一的身故给付是退还已缴纳的年纯保费的累积值（按5%利率累积至身故年末）； \item 生存给付为100,000元； \item 死亡率遵循标准终极生命表； \item 年利率 \(i=0.05\)。 \end{enumerate} 计算该保单的年纯保费。
            选项：
            A：2,680
            B：2,780
            C：2,880
            D：2,980
            E：3,080
            从ABCDE中选出唯一正确的答案。
            ","已知对一份以\((40)\)岁为准的特殊完全离散20年期生存保险（endowment insurance），具有以下条款： \begin{enumerate}[label=(\roman*)] \item 唯一的身故给付是退还已缴纳的年纯保费的累积值（按5%利率累积至身故年末）； \item 生存给付为100,000元； \item 死亡率遵循标准终极生命表； \item 年利率 \(i=0.05\)。 \end{enumerate} 计算该保单的年纯保费。","2,680","2,780","2,880","2,980","3,080",C
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：对于一种特殊的整付式两年期定期寿险（被保险人年龄为 \(x\)），已知： \begin{enumerate}[label=(\roman*)] \item \(\qx{x} = 0.01\)； \item \(\qx{x+1} = 0.02\)； \item 年利率 \(i = 0.05\)； \item 第一年身故给付为 100{,}000； \item 在第二年，给付和保费均按 1\% 增加。 \end{enumerate} 计算第一年应交的年交净保费。
            选项：
            A：1410
            B：1417
            C：1424
            D：1431
            E：1438
            从ABCDE中选出唯一正确的答案。
            ","对于一种特殊的整付式两年期定期寿险（被保险人年龄为 \(x\)），已知： \begin{enumerate}[label=(\roman*)] \item \(\qx{x} = 0.01\)； \item \(\qx{x+1} = 0.02\)； \item 年利率 \(i = 0.05\)； \item 第一年身故给付为 100{,}000； \item 在第二年，给付和保费均按 1\% 增加。 \end{enumerate} 计算第一年应交的年交净保费。",1410,1417,1424,1431,1438,B
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：对于一个集体风险模型： \begin{enumerate}[label=(\roman*)] \item 索赔次数服从均值为 $\lambda=2$ 的泊松分布。 \item 个别索赔的共同分布如下： \[ \begin{array}{c|c} x & f_X(x) \\ \hline 1 & 0.6 \\ 2 & 0.4 \\ \end{array} \] \end{enumerate} 某保险对总索赔进行赔付，设有免赔额 3。 计算该保险的期望总赔付。
            选项：
            A：0.74
            B：0.79
            C：0.84
            D：0.89
            E：0.94
            从ABCDE中选出唯一正确的答案。
            ",对于一个集体风险模型： \begin{enumerate}[label=(\roman*)] \item 索赔次数服从均值为 $\lambda=2$ 的泊松分布。 \item 个别索赔的共同分布如下： \[ \begin{array}{c|c} x & f_X(x) \\ \hline 1 & 0.6 \\ 2 & 0.4 \\ \end{array} \] \end{enumerate} 某保险对总索赔进行赔付，设有免赔额 3。 计算该保险的期望总赔付。,0.74,0.79,0.84,0.89,0.94,A
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：对40岁被保险人的一份特殊全额离散式终身寿险，已知： \begin{enumerate}[label=(\roman*)] \item 头20年内身故给付50{,}000元，20年后给付100{,}000元； \item 等额净保费875元，支付20年； \item 死亡率遵循标准终极寿表； \item 年利率 $i=0.05$。 \end{enumerate} 计算该保险在第10年末的净保单价值 \(\actsymb[10]{V}{}\)。
            选项：
            A：11{,}090
            B：11{,}120
            C：11{,}150
            D：11{,}180
            E：11{,}210
            从ABCDE中选出唯一正确的答案。
            ","对40岁被保险人的一份特殊全额离散式终身寿险，已知： \begin{enumerate}[label=(\roman*)] \item 头20年内身故给付50{,}000元，20年后给付100{,}000元； \item 等额净保费875元，支付20年； \item 死亡率遵循标准终极寿表； \item 年利率 $i=0.05$。 \end{enumerate} 计算该保险在第10年末的净保单价值 \(\actsymb[10]{V}{}\)。","11{,}090","11{,}120","11{,}150","11{,}180","11{,}210",C
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：已知一份以\((48)\)岁为准的特殊终身寿险，具备下列条款： \begin{enumerate}[label=(\roman*)] \item 若被保险人在其“截尾未来寿命”的中位数之前身故，则给付5000；若在中位数之后身故，则给付10000； \item 死亡率遵循标准最终生命表； \item 身故给付在身故当年的年末支付； \item 年利率 \(i=0.05\)。 \end{enumerate} 计算该保单给付的精算现值。
            选项：
            A：1130
            B：1160
            C：1190
            D：1220
            E：1250
            从ABCDE中选出唯一正确的答案。
            ",已知一份以\((48)\)岁为准的特殊终身寿险，具备下列条款： \begin{enumerate}[label=(\roman*)] \item 若被保险人在其“截尾未来寿命”的中位数之前身故，则给付5000；若在中位数之后身故，则给付10000； \item 死亡率遵循标准最终生命表； \item 身故给付在身故当年的年末支付； \item 年利率 \(i=0.05\)。 \end{enumerate} 计算该保单给付的精算现值。,1130,1160,1190,1220,1250,A
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：已知：对 185 份小企业保单的观察结果如下： \[ \begin{array}{|c|c|} \hline 理赔次数 & 保单数量 \\ \hline 0 & 80 \\ 1 \text{ 或更多} & 105 \\ \hline \end{array} \] 每份保单的理赔次数服从参数为 \(\lambda\) 的泊松分布。 利用 \(\lambda\) 的最大似然估计，计算一份保单理赔次数少于两次的估计概率。
            选项：
            A：0.79
            B：0.84
            C：0.89
            D：0.95
            E：0.98
            从ABCDE中选出唯一正确的答案。
            ",已知：对 185 份小企业保单的观察结果如下： \[ \begin{array}{|c|c|} \hline 理赔次数 & 保单数量 \\ \hline 0 & 80 \\ 1 \text{ 或更多} & 105 \\ \hline \end{array} \] 每份保单的理赔次数服从参数为 \(\lambda\) 的泊松分布。 利用 \(\lambda\) 的最大似然估计，计算一份保单理赔次数少于两次的估计概率。,0.79,0.84,0.89,0.95,0.98,A
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：已知对一份以\((40)\) 岁为准的20年递延年金——年初给付30,000元，具有以下条款： \begin{enumerate}[label=(\roman*)] \item 若被保险人在递延期间内身故，则当年年末退还单次纯保费（不计利息）； \item 死亡率遵循标准终极生命表； \item 年利率 \(i = 0.05\)。 \end{enumerate} 计算该年金的单次纯保费。
            选项：
            A：162\,000
            B：164\,000
            C：165\,200
            D：166\,400
            E：168\,800
            从ABCDE中选出唯一正确的答案。
            ","已知对一份以\((40)\) 岁为准的20年递延年金——年初给付30,000元，具有以下条款： \begin{enumerate}[label=(\roman*)] \item 若被保险人在递延期间内身故，则当年年末退还单次纯保费（不计利息）； \item 死亡率遵循标准终极生命表； \item 年利率 \(i = 0.05\)。 \end{enumerate} 计算该年金的单次纯保费。","162\,000","164\,000","165\,200","166\,400","168\,800",D
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：总损失建模如下： \begin{enumerate}[label=(\roman*)] \item 索赔次数服从均值 $\lambda = 3$ 的泊松分布； \item 每笔损失金额服从参数 $\alpha = 3$、$\theta = 2$、$\gamma = 1$ 的 Burr 分布； \item 索赔次数与损失金额相互独立。 \end{enumerate} 计算总损失的方差。
            选项：
            A：12
            B：14
            C：16
            D：18
            E：20
            从ABCDE中选出唯一正确的答案。
            ",总损失建模如下： \begin{enumerate}[label=(\roman*)] \item 索赔次数服从均值 $\lambda = 3$ 的泊松分布； \item 每笔损失金额服从参数 $\alpha = 3$、$\theta = 2$、$\gamma = 1$ 的 Burr 分布； \item 索赔次数与损失金额相互独立。 \end{enumerate} 计算总损失的方差。,12,14,16,18,20,A
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：某保险合同： \begin{enumerate}[label=(\roman*)] \item 年度索赔次数服从均值 $\lambda = 10$ 的泊松分布。 \item 单笔损失金额在区间 $(0,10)$ 上服从均匀分布。 \item 索赔次数与损失金额相互独立。 \item 每次损失设有 4 的普通免赔额。 \end{enumerate} 计算年度总赔款的方差。
            选项：
            A：36
            B：48
            C：72
            D：96
            E：120
            从ABCDE中选出唯一正确的答案。
            ","某保险合同： \begin{enumerate}[label=(\roman*)] \item 年度索赔次数服从均值 $\lambda = 10$ 的泊松分布。 \item 单笔损失金额在区间 $(0,10)$ 上服从均匀分布。 \item 索赔次数与损失金额相互独立。 \item 每次损失设有 4 的普通免赔额。 \end{enumerate} 计算年度总赔款的方差。",36,48,72,96,120,C
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：某保险单： \begin{enumerate}[label=(\roman*)] \item 损失可能为 100、200 或 300，概率分别为 0.2、0.2 和 0.6。 \item 每次损失设有 150 的普通免赔额。 \item $Y^P$ 表示单次索赔支付额的随机变量。 \end{enumerate} 计算 $\mathrm{Var}(X^P)$。kkk
            选项：
            A：1500
            B：1875
            C：2250
            D：2625
            E：3000
            从ABCDE中选出唯一正确的答案。
            ",某保险单： \begin{enumerate}[label=(\roman*)] \item 损失可能为 100、200 或 300，概率分别为 0.2、0.2 和 0.6。 \item 每次损失设有 150 的普通免赔额。 \item $Y^P$ 表示单次索赔支付额的随机变量。 \end{enumerate} 计算 $\mathrm{Var}(X^P)$。kkk,1500,1875,2250,2625,3000,B
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：给定以下条件： \begin{enumerate}[label=(\roman*)] \item 索赔次数服从均值为 $\lambda$ 的泊松分布。 \item 除 0 和 1 以外的观测值已被删除。 \item 数据中 0 和 1 的观测数相等。 \end{enumerate} 计算 $\lambda$ 的最大似然估计。
            选项：
            A：0.50
            B：0.75
            C：1.00
            D：1.25
            E：1.50
            从ABCDE中选出唯一正确的答案。
            ",给定以下条件： \begin{enumerate}[label=(\roman*)] \item 索赔次数服从均值为 $\lambda$ 的泊松分布。 \item 除 0 和 1 以外的观测值已被删除。 \item 数据中 0 和 1 的观测数相等。 \end{enumerate} 计算 $\lambda$ 的最大似然估计。,0.50,0.75,1.00,1.25,1.50,C
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：“父子俱乐部”有4000名会员，其中2000人为20岁，另2000人为45岁。25年后拟举办聚会。已知： \begin{itemize} \item 所有会员未来寿命相互独立； \item 死亡率遵循标准最终生命表。 \end{itemize} 使用正态近似（不做连续性校正），计算聚会时幸存会员人数的第99百分位数。
            选项：
            A：3810
            B：3820
            C：3830
            D：3840
            E：3850
            从ABCDE中选出唯一正确的答案。
            ",“父子俱乐部”有4000名会员，其中2000人为20岁，另2000人为45岁。25年后拟举办聚会。已知： \begin{itemize} \item 所有会员未来寿命相互独立； \item 死亡率遵循标准最终生命表。 \end{itemize} 使用正态近似（不做连续性校正），计算聚会时幸存会员人数的第99百分位数。,3810,3820,3830,3840,3850,E
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：某风险的损失金额服从均值为 3 的泊松分布。 一种保险合同对该风险提供保障，每年设普通免赔额 2。另一种保险合同取消免赔额，改为设定共保比例 $\alpha$，即每次损失由保险支付比例为 $\alpha$，并使期望成本保持不变。 计算 $\alpha$。
            选项：
            A：0.22
            B：0.27
            C：0.32
            D：0.37
            E：0.42
            从ABCDE中选出唯一正确的答案。
            ",某风险的损失金额服从均值为 3 的泊松分布。 一种保险合同对该风险提供保障，每年设普通免赔额 2。另一种保险合同取消免赔额，改为设定共保比例 $\alpha$，即每次损失由保险支付比例为 $\alpha$，并使期望成本保持不变。 计算 $\alpha$。,0.22,0.27,0.32,0.37,0.42,E
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：给定以下条件： 你在一个自下限为 100 的数据集中观察到以下五笔整体索赔：125、150、165、175、250。 使用最大似然估计拟合一个自下限的指数分布。 计算拟合分布的均值。
            选项：
            A：73
            B：100
            C：125
            D：156
            E：173
            从ABCDE中选出唯一正确的答案。
            ",给定以下条件： 你在一个自下限为 100 的数据集中观察到以下五笔整体索赔：125、150、165、175、250。 使用最大似然估计拟合一个自下限的指数分布。 计算拟合分布的均值。,73,100,125,156,173,A
"
            以下是关于保险精算的单项选择题，请直接给出正确答案的选项。
            题目：你被要求考虑风险度量 \(\rho(X)=E(X)\) 是否是相干的。 判断下列哪一项陈述是正确的。
            选项：
            A：\(\rho(X)\) 不具备次可加性。
            B：\(\rho(X)\) 不具备单调性。
            C：\(\rho(X)\) 不具备正齐次性。
            D：\(\rho(X)\) 不具备平移不变性。
            E：\(\rho(X)\) 是一个相干的风险度量。
            从ABCDE中选出唯一正确的答案。
            ",你被要求考虑风险度量 \(\rho(X)=E(X)\) 是否是相干的。 判断下列哪一项陈述是正确的。,\(\rho(X)\) 不具备次可加性。,\(\rho(X)\) 不具备单调性。,\(\rho(X)\) 不具备正齐次性。,\(\rho(X)\) 不具备平移不变性。,\(\rho(X)\) 是一个相干的风险度量。,E
